time; pose_x; pose_y; pose_heading;  gps_x; gps_y; gps_z; acc_x; acc_y; acc_z; right_enc; left_enc; odo_acc_x; odo_acc_y; odo_acc_heading; odo_enc_x; odo_enc_y; odo_enc_heading; kal_wheel_x; kal_wheel_y; kal_wheel_heading; kal_acc_x; kal_acc_y; kal_acc_heading
11.552; 0.476189; -0.895603; -1.60583; -2.42381; 0.895603; -3.19132e-05; -0.0207822; 6.31054e-05; 0.180565; 67.896; 72.4464; 0.508733; -1.03229; -1.63655; 0.456094; -0.976998; -1.63655; 0.474365; -0.953954; 4.68537; 0.476358; -0.955224; -1.63655
11.568; 0.476189; -0.895603; -1.60583; -2.42381; 0.895603; -3.19132e-05; -0.0198922; 6.62897e-05; 0.180567; 67.9824; 72.5436; 0.508575; -1.03456; -1.64043; 0.45597; -0.978876; -1.64043; 0.474312; -0.95579; 4.68158; 0.476363; -0.957247; -1.64043
11.584; 0.476189; -0.895603; -1.60583; -2.42381; 0.895603; -3.19132e-05; -0.0186388; 6.8185e-05; 0.180569; 68.0688; 72.6372; 0.508411; -1.03682; -1.64302; 0.455842; -0.980717; -1.64302; 0.474254; -0.957589; 4.67906; 0.476368; -0.959265; -1.64302
11.6; 0.476189; -0.895603; -1.60583; -2.42381; 0.895603; -3.19132e-05; -0.0170963; 6.94803e-05; 0.180572; 68.1732; 72.7668; 0.508228; -1.03908; -1.65208; 0.455668; -0.983109; -1.65208; 0.474166; -0.959927; 4.67022; 0.476373; -0.961278; -1.65208
11.616; 0.476189; -0.895603; -1.60583; -2.42381; 0.895603; -3.19132e-05; -0.0152535; 7.06338e-05; 0.180576; 68.2884; 72.8388; 0.508079; -1.04133; -1.63655; 0.455513; -0.985022; -1.63655; 0.474101; -0.961798; 4.68537; 0.476379; -0.963287; -1.63655
11.632; 0.476189; -0.895603; -1.60583; -2.42381; 0.895603; -3.19132e-05; -0.0131371; 7.16571e-05; 0.180579; 68.4036; 72.9432; 0.50794; -1.04359; -1.63266; 0.455365; -0.987268; -1.63266; 0.474046; -0.963993; 4.68916; 0.476385; -0.965291; -1.63266
11.648; 0.476189; -0.895603; -1.60583; -2.42381; 0.895603; -3.19132e-05; -0.0107782; 7.25591e-05; 0.180581; 68.5008; 73.0296; 0.507809; -1.04584; -1.62878; 0.455248; -0.989146; -1.62878; 0.474007; -0.965829; 4.69295; 0.476391; -0.967293; -1.62878
11.664; 0.476189; -0.895603; -1.60583; -2.42381; 0.895603; -3.19132e-05; -0.00821196; 7.3347e-05; 0.180583; 68.5836; 73.1484; 0.507649; -1.04808; -1.64173; 0.455129; -0.991209; -1.64173; 0.473955; -0.967844; 4.68032; 0.476398; -0.969292; -1.64173
11.68; 0.476189; -0.895603; -1.60583; -2.42381; 0.895603; -3.19132e-05; -0.00547703; 7.40268e-05; 0.180585; 68.6772; 73.26; 0.507475; -1.05033; -1.6482; 0.45498; -0.993307; -1.6482; 0.473882; -0.969895; 4.674; 0.476404; -0.971288; -1.6482
11.696; 0.476189; -0.895603; -1.60583; -2.42381; 0.895603; -3.19132e-05; -0.00261504; 7.46034e-05; 0.180585; 68.7852; 73.3464; 0.507319; -1.05257; -1.64043; 0.454826; -0.995293; -1.64043; 0.473815; -0.971838; 4.68158; 0.476411; -0.973283; -1.64043
11.712; 0.476189; -0.895603; -1.60583; -2.42381; 0.895603; -3.19132e-05; 0.000330058; 7.50812e-05; 0.180584; 68.9004; 73.44; 0.50718; -1.05482; -1.63266; 0.454677; -0.997428; -1.63266; 0.473759; -0.973925; 4.68916; 0.476417; -0.975278; -1.63266
11.728; 0.476189; -0.895603; -1.60583; -2.42381; 0.895603; -3.19132e-05; 0.00331269; 7.54638e-05; 0.180581; 68.9868; 73.5444; 0.507026; -1.05706; -1.63914; 0.454556; -0.99938; -1.63914; 0.473708; -0.975832; 4.68285; 0.476424; -0.977272; -1.63914
11.744; 0.476189; -0.895603; -1.60583; -2.42381; 0.895603; -3.19132e-05; 0.00624576; 7.70927e-05; 0.180577; 69.0804; 73.656; 0.506857; -1.05931; -1.64561; 0.454412; -1.00148; -1.64561; 0.473641; -0.977883; 4.67653; 0.476431; -0.979268; -1.64561
11.76; 0.476189; -0.895603; -1.60583; -2.42381; 0.895603; -3.19132e-05; 0.00926105; 7.08662e-05; 0.180572; 69.192; 73.746; 0.506706; -1.06156; -1.63784; 0.454258; -1.00354; -1.63784; 0.473577; -0.979898; 4.68411; 0.476437; -0.981265; -1.63784
11.776; 0.476189; -0.895603; -1.60583; -2.42381; 0.895603; -3.19132e-05; 0.0120565; 7.57678e-05; 0.180566; 69.2856; 73.8756; 0.506526; -1.06381; -1.65079; 0.454104; -1.00582; -1.65079; 0.4735; -0.982129; 4.67148; 0.476443; -0.983264; -1.65079
11.792; 0.476189; -0.895603; -1.60583; -2.42381; 0.895603; -3.19132e-05; 0.0147245; 7.78403e-05; 0.180559; 69.39; 73.944; 0.506374; -1.06607; -1.63784; 0.453963; -1.00759; -1.63784; 0.47344; -0.983856; 4.68411; 0.476449; -0.985267; -1.63784
11.808; 0.476189; -0.895603; -1.60583; -2.42381; 0.895603; -3.19132e-05; 0.0172044; 7.99494e-05; 0.180551; 69.4908; 74.052; 0.506217; -1.06833; -1.64043; 0.453819; -1.00972; -1.64043; 0.473378; -0.985943; 4.68158; 0.476455; -0.987273; -1.64043
11.824; 0.476189; -0.895603; -1.60583; -2.42381; 0.895603; -3.19132e-05; 0.01946; 8.20586e-05; 0.180544; 69.5916; 74.1528; 0.506059; -1.07059; -1.64043; 0.453676; -1.01178; -1.64043; 0.473316; -0.987958; 4.68158; 0.476461; -0.989283; -1.64043
11.84; 0.476189; -0.895603; -1.60583; -2.42381; 0.895603; -3.19132e-05; 0.0214603; 8.41333e-05; 0.180536; 69.6924; 74.268; 0.505889; -1.07286; -1.64561; 0.453522; -1.01399; -1.64561; 0.473244; -0.990117; 4.67653; 0.476466; -0.991299; -1.64561
11.856; 0.476189; -0.895603; -1.60583; -2.42381; 0.895603; -3.19132e-05; 0.0231716; 8.63822e-05; 0.180529; 69.8004; 74.3652; 0.505727; -1.07514; -1.64173; 0.453364; -1.01609; -1.64173; 0.473174; -0.992168; 4.68032; 0.476471; -0.99332; -1.64173
11.872; 0.476189; -0.895603; -1.60583; -2.42381; 0.895603; -3.19132e-05; 0.024552; 8.89713e-05; 0.180523; 69.9084; 74.466; 0.505571; -1.07742; -1.63914; 0.453213; -1.01823; -1.63914; 0.47311; -0.994255; 4.68285; 0.476475; -0.995347; -1.63914
11.888; 0.476189; -0.895603; -1.60583; -2.42381; 0.895603; -3.19132e-05; 0.0256372; 8.87862e-05; 0.180518; 70.0056; 74.5524; 0.505423; -1.07971; -1.63525; 0.453084; -1.0201; -1.63525; 0.473059; -0.99609; 4.68664; 0.476479; -0.99738; -1.63525
11.904; 0.476189; -0.895603; -1.60583; -2.42381; 0.895603; -3.19132e-05; 0.0263802; 8.84383e-05; 0.180514; 70.1064; 74.6784; 0.505254; -1.08201; -1.64432; 0.452934; -1.02242; -1.64432; 0.472991; -0.998357; 4.67779; 0.476482; -0.99942; -1.64432
11.92; 0.476189; -0.895603; -1.60583; -2.42381; 0.895603; -3.19132e-05; 0.0267704; 8.79417e-05; 0.180512; 70.2036; 74.7576; 0.505099; -1.08431; -1.63784; 0.452802; -1.02423; -1.63784; 0.472935; -1.00012; 4.68411; 0.476485; -1.00147; -1.63784
11.936; 0.476189; -0.895603; -1.60583; -2.42381; 0.895603; -3.19132e-05; 0.0267713; 8.72349e-05; 0.180512; 70.2864; 74.8548; 0.504932; -1.08662; -1.64302; 0.452678; -1.02607; -1.64302; 0.47288; -1.00192; 4.67906; 0.476488; -1.00352; -1.64302
11.952; 0.476189; -0.895603; -1.60583; -2.42381; 0.895603; -3.19132e-05; 0.0264132; 8.64845e-05; 0.180512; 70.4052; 74.9592; 0.504776; -1.08894; -1.63784; 0.452513; -1.02835; -1.63784; 0.472811; -1.00415; 4.68411; 0.47649; -1.00558; -1.63784
11.968; 0.476189; -0.895603; -1.60583; -2.42381; 0.895603; -3.19132e-05; 0.0257006; 8.56124e-05; 0.180516; 70.4844; 75.0528; 0.504608; -1.09126; -1.64302; 0.452394; -1.03012; -1.64302; 0.472758; -1.00588; 4.67906; 0.476492; -1.00765; -1.64302
11.984; 0.476189; -0.895603; -1.60583; -2.42381; 0.895603; -3.19132e-05; 0.0246743; 8.34874e-05; 0.18052; 70.6212; 75.1644; 0.504461; -1.0936; -1.63396; 0.452211; -1.03266; -1.63396; 0.472686; -1.00836; 4.6879; 0.476493; -1.00972; -1.63396
12; 0.476189; -0.895603; -1.60583; -2.42381; 0.895603; -3.19132e-05; 0.0235434; 7.26116e-05; 0.180525; 70.7148; 75.2472; 0.504322; -1.09593; -1.63007; 0.452096; -1.03446; -1.63007; 0.472646; -1.01012; 4.69169; 0.476493; -1.0118; -1.63007
12.016; 0.476189; -0.895603; -1.60583; -2.42381; 0.895603; -3.19132e-05; 0.0219165; 8.74875e-05; 0.180532; 70.794; 75.3516; 0.504162; -1.09827; -1.63914; 0.451985; -1.03634; -1.63914; 0.4726; -1.01196; 4.68285; 0.476494; -1.01389; -1.63914
12.032; 0.476189; -0.895603; -1.60583; -2.42381; 0.895603; -3.19132e-05; 0.0196865; 0.000116558; 0.18054; 70.9056; 75.4776; 0.503989; -1.10062; -1.64432; 0.451819; -1.03877; -1.64432; 0.472524; -1.01433; 4.67779; 0.476494; -1.01598; -1.64432
12.048; 0.476189; -0.895603; -1.60583; -2.42381; 0.895603; -3.19132e-05; 0.0174624; 0.000113972; 0.180548; 70.974; 75.5496; 0.503813; -1.10297; -1.64561; 0.451713; -1.0402; -1.64561; 0.472475; -1.01574; 4.67653; 0.476493; -1.01807; -1.64561
12.064; 0.476189; -0.895603; -1.60583; -2.42381; 0.895603; -3.19132e-05; 0.015018; 0.000110707; 0.180555; 71.0964; 75.6756; 0.503633; -1.10532; -1.64691; 0.451523; -1.04274; -1.64691; 0.472384; -1.01822; 4.67527; 0.476493; -1.02018; -1.64691
12.08; 0.476189; -0.895603; -1.60583; -2.42381; 0.895603; -3.19132e-05; 0.0123995; 0.000106613; 0.180563; 71.2188; 75.762; 0.503484; -1.10768; -1.63396; 0.45136; -1.04488; -1.63396; 0.47232; -1.02031; 4.6879; 0.476492; -1.02228; -1.63396
12.096; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; 0.00966607; 0.000100333; 0.180569; 71.2908; 75.8664; 0.503307; -1.11004; -1.64561; 0.451246; -1.04668; -1.64561; 0.471841; -1.02206; 4.68077; 0.471813; -1.02216; -1.64561
12.112; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; 0.00680624; 9.0826e-05; 0.180575; 71.3988; 75.9708; 0.503133; -1.1124; -1.64432; 0.451083; -1.04885; -1.64432; 0.471775; -1.02419; 4.68204; 0.471785; -1.02426; -1.64432
12.128; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; 0.00389334; 8.12789e-05; 0.18058; 71.496; 76.0788; 0.50295; -1.11477; -1.6482; 0.450929; -1.05095; -1.6482; 0.471709; -1.02624; 4.67825; 0.471756; -1.02636; -1.6482
12.144; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; 0.00097083; 7.17494e-05; 0.180583; 71.604; 76.1616; 0.502788; -1.11713; -1.63914; 0.450777; -1.0529; -1.63914; 0.471652; -1.02815; 4.68709; 0.471727; -1.02846; -1.63914
12.16; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; -0.00191812; 6.22997e-05; 0.180585; 71.7012; 76.2696; 0.502617; -1.11949; -1.64302; 0.450634; -1.055; -1.64302; 0.471597; -1.0302; 4.6833; 0.471699; -1.03056; -1.64302
12.176; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; -0.00473131; 5.29966e-05; 0.180586; 71.802; 76.3488; 0.502465; -1.12185; -1.63525; 0.450501; -1.05684; -1.63525; 0.471551; -1.032; 4.69088; 0.47167; -1.03266; -1.63525
12.192; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; -0.0074281; 4.39108e-05; 0.180586; 71.9064; 76.4748; 0.502294; -1.12421; -1.64302; 0.450348; -1.05919; -1.64302; 0.471493; -1.0343; 4.6833; 0.471642; -1.03476; -1.64302
12.208; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; -0.00997003; 3.51158e-05; 0.180584; 72; 76.5648; 0.502127; -1.12657; -1.64173; 0.450213; -1.06107; -1.64173; 0.47144; -1.03613; 4.68456; 0.471613; -1.03685; -1.64173
12.224; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; -0.0124028; 2.94875e-05; 0.180582; 72.0972; 76.6476; 0.501972; -1.12893; -1.63655; 0.450082; -1.06291; -1.63655; 0.471395; -1.03793; 4.68962; 0.471585; -1.03895; -1.63655
12.24; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; -0.0143844; 8.91075e-06; 0.180579; 72.2088; 76.7628; 0.501814; -1.13128; -1.63784; 0.449929; -1.06523; -1.63784; 0.471342; -1.0402; 4.68835; 0.471557; -1.04104; -1.63784
12.256; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; -0.0162893; 9.10909e-06; 0.180576; 72.306; 76.86; 0.501656; -1.13362; -1.63784; 0.449796; -1.06722; -1.63784; 0.471295; -1.04215; 4.68835; 0.47153; -1.04313; -1.63784
12.272; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; -0.0178938; 7.45524e-06; 0.180573; 72.3996; 76.9536; 0.501499; -1.13597; -1.63784; 0.449667; -1.06913; -1.63784; 0.47125; -1.04402; 4.68835; 0.471502; -1.04521; -1.63784
12.288; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; -0.0191951; 5.90274e-06; 0.18057; 72.5076; 77.0616; 0.501342; -1.1383; -1.63784; 0.449519; -1.07134; -1.63784; 0.471198; -1.04618; 4.68835; 0.471475; -1.04729; -1.63784
12.304; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; -0.0203493; 1.0391e-05; 0.180568; 72.5976; 77.166; 0.501173; -1.14063; -1.64302; 0.449385; -1.07333; -1.64302; 0.471147; -1.04812; 4.6833; 0.471448; -1.04936; -1.64302
12.32; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; -0.0211971; 2.93995e-05; 0.180566; 72.7164; 77.2704; 0.501017; -1.14296; -1.63784; 0.44922; -1.07561; -1.63784; 0.471087; -1.05035; 4.68835; 0.471422; -1.05143; -1.63784
12.336; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; -0.021167; 4.5393e-05; 0.180565; 72.7884; 77.3676; 0.50084; -1.14528; -1.64691; 0.449104; -1.07734; -1.64691; 0.471039; -1.05204; 4.67951; 0.471396; -1.0535; -1.64691
12.352; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; -0.0211266; 4.28646e-05; 0.180565; 72.9144; 77.4684; 0.500685; -1.1476; -1.63784; 0.448927; -1.07966; -1.63784; 0.470975; -1.05431; 4.68835; 0.47137; -1.05555; -1.63784
12.368; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; -0.020717; 4.05897e-05; 0.180565; 73.0152; 77.5548; 0.500541; -1.14991; -1.63266; 0.448799; -1.08158; -1.63266; 0.470934; -1.05618; 4.6934; 0.471345; -1.05761; -1.63266
12.384; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; -0.019987; 4.09453e-05; 0.180567; 73.1088; 77.67; 0.500381; -1.15221; -1.64043; 0.448666; -1.08371; -1.64043; 0.470887; -1.05827; 4.68583; 0.47132; -1.05965; -1.64043
12.4; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; -0.0189188; 4.1543e-05; 0.180569; 73.2168; 77.7708; 0.500226; -1.15451; -1.63784; 0.448517; -1.08585; -1.63784; 0.470834; -1.06036; 4.68835; 0.471295; -1.0617; -1.63784
12.416; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; -0.0175287; 4.23479e-05; 0.180571; 73.3104; 77.868; 0.500069; -1.15681; -1.63914; 0.448386; -1.0878; -1.63914; 0.470787; -1.06226; 4.68709; 0.471271; -1.06373; -1.63914
12.432; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; -0.0158377; 4.33243e-05; 0.180574; 73.4112; 77.9616; 0.499918; -1.1591; -1.63655; 0.44825; -1.08979; -1.63655; 0.47074; -1.06421; 4.68962; 0.471247; -1.06577; -1.63655
12.448; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; -0.0138719; 4.44371e-05; 0.180577; 73.5084; 78.066; 0.499762; -1.16139; -1.63914; 0.448115; -1.09185; -1.63914; 0.470692; -1.06622; 4.68709; 0.471223; -1.06779; -1.63914
12.464; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; -0.0116616; 4.56521e-05; 0.18058; 73.6092; 78.1668; 0.499605; -1.16368; -1.63914; 0.447973; -1.09391; -1.63914; 0.470641; -1.06824; 4.68709; 0.4712; -1.06982; -1.63914
12.48; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; -0.00926322; 4.76281e-05; 0.180582; 73.7028; 78.2712; 0.49944; -1.16596; -1.64302; 0.447835; -1.09593; -1.64302; 0.470587; -1.07022; 4.6833; 0.471177; -1.07184; -1.64302
12.496; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; -0.00669513; 5.06245e-05; 0.180584; 73.8144; 78.3684; 0.499287; -1.16824; -1.63784; 0.44768; -1.09807; -1.63784; 0.470531; -1.0723; 4.68835; 0.471153; -1.07386; -1.63784
12.512; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; -0.0039791; 5.39994e-05; 0.180584; 73.9044; 78.48; 0.499116; -1.17052; -1.64561; 0.447542; -1.10013; -1.64561; 0.470475; -1.07432; 4.68077; 0.471131; -1.07588; -1.64561
12.528; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; -0.0011727; 5.74523e-05; 0.180584; 74.016; 78.5772; 0.498957; -1.1728; -1.64043; 0.447382; -1.10227; -1.64043; 0.470415; -1.07641; 4.68583; 0.471108; -1.0779; -1.64043
12.544; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; 0.00168489; 6.09269e-05; 0.180582; 74.106; 78.6672; 0.498798; -1.17508; -1.64043; 0.447254; -1.10411; -1.64043; 0.470367; -1.07821; 4.68583; 0.471085; -1.07991; -1.64043
12.56; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; 0.00455534; 6.43735e-05; 0.180579; 74.214; 78.786; 0.49863; -1.17736; -1.64432; 0.447092; -1.10642; -1.64432; 0.470302; -1.08047; 4.68204; 0.471062; -1.08193; -1.64432
12.576; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; 0.00742242; 6.69775e-05; 0.180575; 74.3328; 78.8868; 0.498477; -1.17964; -1.63784; 0.446927; -1.10867; -1.63784; 0.470243; -1.08267; 4.68835; 0.471039; -1.08395; -1.63784
12.592; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; 0.0102191; 6.85736e-05; 0.18057; 74.4264; 78.9768; 0.498326; -1.18193; -1.63655; 0.446801; -1.11055; -1.63655; 0.4702; -1.0845; 4.68962; 0.471016; -1.08597; -1.63655
12.608; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; 0.0128935; 6.98066e-05; 0.180564; 74.5272; 79.092; 0.498163; -1.18422; -1.64173; 0.446655; -1.11276; -1.64173; 0.470145; -1.08666; 4.68456; 0.470992; -1.08799; -1.64173
12.624; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; 0.0154246; 7.09064e-05; 0.180557; 74.6208; 79.1784; 0.498006; -1.18651; -1.63914; 0.446524; -1.1146; -1.63914; 0.470097; -1.08846; 4.68709; 0.470969; -1.09002; -1.63914
12.64; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; 0.0177753; 7.18835e-05; 0.18055; 74.7252; 79.2792; 0.497852; -1.18881; -1.63784; 0.446381; -1.1167; -1.63784; 0.470047; -1.09051; 4.68835; 0.470945; -1.09205; -1.63784
12.656; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; 0.0199109; 7.27459e-05; 0.180542; 74.8116; 79.3728; 0.497691; -1.19111; -1.64043; 0.446257; -1.11854; -1.64043; 0.470001; -1.09231; 4.68583; 0.470921; -1.09408; -1.64043
12.672; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; 0.0217994; 7.34999e-05; 0.180535; 74.9088; 79.47; 0.49753; -1.19342; -1.64043; 0.446118; -1.12052; -1.64043; 0.469949; -1.09426; 4.68583; 0.470897; -1.09612; -1.64043
12.688; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; 0.0234119; 7.41504e-05; 0.180528; 75.024; 79.5744; 0.497378; -1.19574; -1.63655; 0.445962; -1.12277; -1.63655; 0.469895; -1.09645; 4.68962; 0.470872; -1.09817; -1.63655
12.704; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; 0.0247232; 7.47017e-05; 0.180522; 75.1212; 79.6896; 0.49721; -1.19806; -1.64302; 0.445819; -1.12494; -1.64302; 0.46984; -1.09857; 4.6833; 0.470847; -1.10022; -1.64302
12.72; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; 0.0257123; 7.51571e-05; 0.180518; 75.2472; 79.7724; 0.497078; -1.20038; -1.62748; 0.445664; -1.12708; -1.62748; 0.469795; -1.10066; 4.69846; 0.470821; -1.10228; -1.62748
12.736; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; 0.0262728; 7.83518e-05; 0.180515; 75.3012; 79.8768; 0.496903; -1.20272; -1.64561; 0.445572; -1.1287; -1.64561; 0.469759; -1.10225; 4.68077; 0.470795; -1.10434; -1.64561
12.752; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; 0.0267324; 6.66333e-05; 0.180512; 75.4272; 79.974; 0.496752; -1.20506; -1.63525; 0.445401; -1.13098; -1.63525; 0.4697; -1.10448; 4.69088; 0.470768; -1.10641; -1.63525
12.768; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; 0.0266414; 7.37625e-05; 0.180512; 75.51; 80.0784; 0.496582; -1.20741; -1.64302; 0.445278; -1.13289; -1.64302; 0.469653; -1.10635; 4.6833; 0.470741; -1.10849; -1.64302
12.784; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; 0.0262149; 7.65995e-05; 0.180514; 75.6036; 80.1792; 0.496406; -1.20976; -1.64561; 0.445134; -1.13488; -1.64561; 0.469594; -1.10829; 4.68077; 0.470714; -1.11058; -1.64561
12.8; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; 0.0254362; 7.86917e-05; 0.180517; 75.7224; 80.28; 0.496244; -1.21212; -1.63914; 0.444966; -1.13713; -1.63914; 0.469531; -1.11049; 4.68709; 0.470686; -1.11267; -1.63914
12.816; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; 0.0243108; 8.08035e-05; 0.180522; 75.8376; 80.3916; 0.496085; -1.21449; -1.63784; 0.444807; -1.13944; -1.63784; 0.469475; -1.11275; 4.68835; 0.470657; -1.11476; -1.63784
12.832; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; 0.0228568; 8.28996e-05; 0.180528; 75.9204; 80.4852; 0.495917; -1.21686; -1.64173; 0.444686; -1.14125; -1.64173; 0.469429; -1.11452; 4.68456; 0.470628; -1.11687; -1.64173
12.848; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; 0.0210986; 8.49463e-05; 0.180534; 76.0176; 80.5752; 0.495754; -1.21924; -1.63914; 0.44455; -1.14316; -1.63914; 0.46938; -1.11639; 4.68709; 0.470599; -1.11898; -1.63914
12.864; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; 0.0190402; 8.77128e-05; 0.180542; 76.1292; 80.6832; 0.495594; -1.22162; -1.63784; 0.444396; -1.14541; -1.63784; 0.469325; -1.11858; 4.68835; 0.470569; -1.12109; -1.63784
12.88; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; 0.0167454; 8.8865e-05; 0.18055; 76.2192; 80.7804; 0.495427; -1.22401; -1.64043; 0.444268; -1.14732; -1.64043; 0.469278; -1.12046; 4.68583; 0.470539; -1.12321; -1.64043
12.896; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; 0.0142548; 8.86002e-05; 0.180557; 76.3272; 80.8956; 0.495254; -1.2264; -1.64302; 0.444108; -1.14961; -1.64302; 0.469216; -1.12269; 4.6833; 0.470509; -1.12534; -1.64302
12.912; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; 0.0115907; 8.81774e-05; 0.180565; 76.4352; 80.9784; 0.495103; -1.22879; -1.63396; 0.443967; -1.15156; -1.63396; 0.469169; -1.12459; 4.69214; 0.470479; -1.12747; -1.63396
12.928; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; 0.00879282; 8.76095e-05; 0.180571; 76.5216; 81.0864; 0.494933; -1.23119; -1.64173; 0.443841; -1.15354; -1.64173; 0.469122; -1.12654; 4.68456; 0.470448; -1.1296; -1.64173
12.944; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; 0.00590237; 8.69069e-05; 0.180577; 76.626; 81.198; 0.494756; -1.23359; -1.64432; 0.443685; -1.15575; -1.64432; 0.469059; -1.1287; 4.68204; 0.470417; -1.13173; -1.64432
12.96; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; 0.00296155; 8.60786e-05; 0.180581; 76.7196; 81.288; 0.494583; -1.23599; -1.64302; 0.443546; -1.15763; -1.64302; 0.469005; -1.13053; 4.6833; 0.470386; -1.13386; -1.64302
12.976; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; 2.12773e-05; 8.48365e-05; 0.180584; 76.8348; 81.396; 0.494415; -1.23838; -1.64043; 0.443381; -1.15991; -1.64043; 0.468943; -1.13276; 4.68583; 0.470355; -1.136; -1.64043
12.992; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; -0.00286045; 8.22263e-05; 0.180586; 76.932; 81.4788; 0.494261; -1.24078; -1.63525; 0.443253; -1.16175; -1.63525; 0.4689; -1.13456; 4.69088; 0.470324; -1.13814; -1.63525
13.008; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; -0.00516278; 6.09273e-05; 0.180586; 77.0328; 81.5796; 0.494106; -1.24318; -1.63525; 0.44312; -1.16381; -1.63525; 0.468856; -1.13658; 4.69088; 0.470293; -1.14027; -1.63525
13.024; 0.471753; -1.02213; -1.60584; -2.42825; 1.02213; -3.19757e-05; -0.00834878; 0.000117616; 0.180585; 77.1264; 81.684; 0.493942; -1.24557; -1.63914; 0.442989; -1.16584; -1.63914; 0.46881; -1.13856; 4.68709; 0.470262; -1.1424; -1.63914
